id,date,title,vol,iss,prev_id,next_id,restricted
sim_notes-and-queries_1916-04-29_1_18,1916-04-29,Notes and Queries  1916-04-29: Vol 1 Iss 18,1,18,sim_notes-and-queries_1916-04-22_1_17,sim_notes-and-queries_1916-05-06_1_19,
sim_notes-and-queries_1916-05-06_1_19,1916-05-06,Notes and Queries  1916-05-06: Vol 1 Iss 19,1,19,sim_notes-and-queries_1916-04-29_1_18,sim_notes-and-queries_1916-05-13_1_20,
sim_notes-and-queries_1916-05-13_1_20,1916-05-13,Notes and Queries  1916-05-13: Vol 1 Iss 20,1,20,sim_notes-and-queries_1916-05-06_1_19,sim_notes-and-queries_1916-05-20_1_21,
sim_notes-and-queries_1916-05-20_1_21,1916-05-20,Notes and Queries  1916-05-20: Vol 1 Iss 21,1,21,sim_notes-and-queries_1916-05-13_1_20,sim_notes-and-queries_1916-05-27_1_22,
sim_notes-and-queries_1916-05-27_1_22,1916-05-27,Notes and Queries  1916-05-27: Vol 1 Iss 22,1,22,sim_notes-and-queries_1916-05-20_1_21,sim_notes-and-queries_1916-06-03_1_23,
sim_notes-and-queries_1916-06-03_1_23,1916-06-03,Notes and Queries  1916-06-03: Vol 1 Iss 23,1,23,sim_notes-and-queries_1916-05-27_1_22,sim_notes-and-queries_1916-06-10_1_24,
sim_notes-and-queries_1916-06-10_1_24,1916-06-10,Notes and Queries  1916-06-10: Vol 1 Iss 24,1,24,sim_notes-and-queries_1916-06-03_1_23,sim_notes-and-queries_1916-06-17_1_25,
sim_notes-and-queries_1916-06-17_1_25,1916-06-17,Notes and Queries  1916-06-17: Vol 1 Iss 25,1,25,sim_notes-and-queries_1916-06-10_1_24,sim_notes-and-queries_1916-06-24_1_26,
sim_notes-and-queries_1916-06-24_1_26,1916-06-24,Notes and Queries  1916-06-24: Vol 1 Iss 26,1,26,sim_notes-and-queries_1916-06-17_1_25,sim_notes-and-queries_1916_2_index,
sim_notes-and-queries_1916-07-01_2_27,1916-07-01,Notes and Queries  1916-07-01: Vol 2 Iss 27,2,27,sim_notes-and-queries_1916_2_index,sim_notes-and-queries_1916-07-08_2_28,
sim_notes-and-queries_1916-07-08_2_28,1916-07-08,Notes and Queries  1916-07-08: Vol 2 Iss 28,2,28,sim_notes-and-queries_1916-07-01_2_27,sim_notes-and-queries_1916-07-15_2_29,
sim_notes-and-queries_1916-07-15_2_29,1916-07-15,Notes and Queries  1916-07-15: Vol 2 Iss 29,2,29,sim_notes-and-queries_1916-07-08_2_28,sim_notes-and-queries_1916-07-22_2_30,
sim_notes-and-queries_1916-07-22_2_30,1916-07-22,Notes and Queries  1916-07-22: Vol 2 Iss 30,2,30,sim_notes-and-queries_1916-07-15_2_29,sim_notes-and-queries_1916-07-29_2_31,
sim_notes-and-queries_1916-07-29_2_31,1916-07-29,Notes and Queries  1916-07-29: Vol 2 Iss 31,2,31,sim_notes-and-queries_1916-07-22_2_30,sim_notes-and-queries_1916-08-05_2_32,
sim_notes-and-queries_1916-08-05_2_32,1916-08-05,Notes and Queries  1916-08-05: Vol 2 Iss 32,2,32,sim_notes-and-queries_1916-07-29_2_31,sim_notes-and-queries_1916-08-12_2_33,
sim_notes-and-queries_1916-08-12_2_33,1916-08-12,Notes and Queries  1916-08-12: Vol 2 Iss 33,2,33,sim_notes-and-queries_1916-08-05_2_32,sim_notes-and-queries_1916-08-19_2_34,
sim_notes-and-queries_1916-08-19_2_34,1916-08-19,Notes and Queries  1916-08-19: Vol 2 Iss 34,2,34,sim_notes-and-queries_1916-08-12_2_33,sim_notes-and-queries_1916-08-26_2_35,
sim_notes-and-queries_1916-08-26_2_35,1916-08-26,Notes and Queries  1916-08-26: Vol 2 Iss 35,2,35,sim_notes-and-queries_1916-08-19_2_34,sim_notes-and-queries_1916-09-02_2_36,
sim_notes-and-queries_1916-09-02_2_36,1916-09-02,Notes and Queries  1916-09-02: Vol 2 Iss 36,2,36,sim_notes-and-queries_1916-08-26_2_35,sim_notes-and-queries_1916-09-09_2_37,
sim_notes-and-queries_1916-09-09_2_37,1916-09-09,Notes and Queries  1916-09-09: Vol 2 Iss 37,2,37,sim_notes-and-queries_1916-09-02_2_36,sim_notes-and-queries_1916-09-16_2_38,
sim_notes-and-queries_1916-09-16_2_38,1916-09-16,Notes and Queries  1916-09-16: Vol 2 Iss 38,2,38,sim_notes-and-queries_1916-09-09_2_37,sim_notes-and-queries_1916-09-23_2_39,
sim_notes-and-queries_1916-09-23_2_39,1916-09-23,Notes and Queries  1916-09-23: Vol 2 Iss 39,2,39,sim_notes-and-queries_1916-09-16_2_38,sim_notes-and-queries_1916-09-30_2_40,
sim_notes-and-queries_1916-09-30_2_40,1916-09-30,Notes and Queries  1916-09-30: Vol 2 Iss 40,2,40,sim_notes-and-queries_1916-09-23_2_39,sim_notes-and-queries_1916-10-07_2_41,
sim_notes-and-queries_1916-10-07_2_41,1916-10-07,Notes and Queries  1916-10-07: Vol 2 Iss 41,2,41,sim_notes-and-queries_1916-09-30_2_40,sim_notes-and-queries_1916-10-14_2_42,
sim_notes-and-queries_1916-10-14_2_42,1916-10-14,Notes and Queries  1916-10-14: Vol 2 Iss 42,2,42,sim_notes-and-queries_1916-10-07_2_41,sim_notes-and-queries_1916-10-21_2_43,
sim_notes-and-queries_1916-10-21_2_43,1916-10-21,Notes and Queries  1916-10-21: Vol 2 Iss 43,2,43,sim_notes-and-queries_1916-10-14_2_42,sim_notes-and-queries_1916-10-28_2_44,
sim_notes-and-queries_1916-10-28_2_44,1916-10-28,Notes and Queries  1916-10-28: Vol 2 Iss 44,2,44,sim_notes-and-queries_1916-10-21_2_43,sim_notes-and-queries_1916-11-04_2_45,
sim_notes-and-queries_1916-11-04_2_45,1916-11-04,Notes and Queries  1916-11-04: Vol 2 Iss 45,2,45,sim_notes-and-queries_1916-10-28_2_44,sim_notes-and-queries_1916-11-11_2_46,
sim_notes-and-queries_1916-11-11_2_46,1916-11-11,Notes and Queries  1916-11-11: Vol 2 Iss 46,2,46,sim_notes-and-queries_1916-11-04_2_45,sim_notes-and-queries_1916-11-18_2_47,
sim_notes-and-queries_1916-11-18_2_47,1916-11-18,Notes and Queries  1916-11-18: Vol 2 Iss 47,2,47,sim_notes-and-queries_1916-11-11_2_46,sim_notes-and-queries_1916-11-25_2_48,
sim_notes-and-queries_1916-11-25_2_48,1916-11-25,Notes and Queries  1916-11-25: Vol 2 Iss 48,2,48,sim_notes-and-queries_1916-11-18_2_47,sim_notes-and-queries_1916-12-02_2_49,
sim_notes-and-queries_1916-12-02_2_49,1916-12-02,Notes and Queries  1916-12-02: Vol 2 Iss 49,2,49,sim_notes-and-queries_1916-11-25_2_48,sim_notes-and-queries_1916-12-09_2_50,
sim_notes-and-queries_1916-12-09_2_50,1916-12-09,Notes and Queries  1916-12-09: Vol 2 Iss 50,2,50,sim_notes-and-queries_1916-12-02_2_49,sim_notes-and-queries_1916-12-16_2_51,
sim_notes-and-queries_1916-12-16_2_51,1916-12-16,Notes and Queries  1916-12-16: Vol 2 Iss 51,2,51,sim_notes-and-queries_1916-12-09_2_50,sim_notes-and-queries_1916-12-23_2_52,
sim_notes-and-queries_1916-12-23_2_52,1916-12-23,Notes and Queries  1916-12-23: Vol 2 Iss 52,2,52,sim_notes-and-queries_1916-12-16_2_51,sim_notes-and-queries_1916-12-30_2_53,
sim_notes-and-queries_1916-12-30_2_53,1916-12-30,Notes and Queries  1916-12-30: Vol 2 Iss 53,2,53,sim_notes-and-queries_1916-12-23_2_52,sim_notes-and-queries_1917_3_index,
sim_notes-and-queries_1916_1_index,1916,Notes and Queries  1916: Vol 1 Index,1,Index,sim_notes-and-queries_1915-12-25_12_313,sim_notes-and-queries_1916-01-01_1_1,
sim_notes-and-queries_1916_2_index,1916,Notes and Queries  1916: Vol 2 Index,2,Index,sim_notes-and-queries_1916-06-24_1_26,sim_notes-and-queries_1916-07-01_2_27,
sim_notes-and-queries_1917-01-06_3_54,1917-01-06,Notes and Queries  1917-01-06: Vol 3 Iss 54,3,54,sim_notes-and-queries_1917_3_index,sim_notes-and-queries_1917-01-13_3_55,
sim_notes-and-queries_1917-01-13_3_55,1917-01-13,Notes and Queries  1917-01-13: Vol 3 Iss 55,3,55,sim_notes-and-queries_1917-01-06_3_54,sim_notes-and-queries_1917-01-20_3_56,
sim_notes-and-queries_1917-01-20_3_56,1917-01-20,Notes and Queries  1917-01-20: Vol 3 Iss 56,3,56,sim_notes-and-queries_1917-01-13_3_55,sim_notes-and-queries_1917-01-27_3_57,
sim_notes-and-queries_1917-01-27_3_57,1917-01-27,Notes and Queries  1917-01-27: Vol 3 Iss 57,3,57,sim_notes-and-queries_1917-01-20_3_56,sim_notes-and-queries_1917-02-03_3_58,
sim_notes-and-queries_1917-02-03_3_58,1917-02-03,Notes and Queries  1917-02-03: Vol 3 Iss 58,3,58,sim_notes-and-queries_1917-01-27_3_57,sim_notes-and-queries_1917-02-10_3_59,
sim_notes-and-queries_1917-02-10_3_59,1917-02-10,Notes and Queries  1917-02-10: Vol 3 Iss 59,3,59,sim_notes-and-queries_1917-02-03_3_58,sim_notes-and-queries_1917-02-17_3_60,
sim_notes-and-queries_1917-02-17_3_60,1917-02-17,Notes and Queries  1917-02-17: Vol 3 Iss 60,3,60,sim_notes-and-queries_1917-02-10_3_59,sim_notes-and-queries_1917-02-24_3_61,
sim_notes-and-queries_1917-02-24_3_61,1917-02-24,Notes and Queries  1917-02-24: Vol 3 Iss 61,3,61,sim_notes-and-queries_1917-02-17_3_60,sim_notes-and-queries_1917-03-03_3_62,
sim_notes-and-queries_1917-03-03_3_62,1917-03-03,Notes and Queries  1917-03-03: Vol 3 Iss 62,3,62,sim_notes-and-queries_1917-02-24_3_61,sim_notes-and-queries_1917-03-10_3_63,
sim_notes-and-queries_1917-03-10_3_63,1917-03-10,Notes and Queries  1917-03-10: Vol 3 Iss 63,3,63,sim_notes-and-queries_1917-03-03_3_62,sim_notes-and-queries_1917-03-17_3_64,
sim_notes-and-queries_1917-03-17_3_64,1917-03-17,Notes and Queries  1917-03-17: Vol 3 Iss 64,3,64,sim_notes-and-queries_1917-03-10_3_63,sim_notes-and-queries_1917-03-24_3_65,
sim_notes-and-queries_1917-03-24_3_65,1917-03-24,Notes and Queries  1917-03-24: Vol 3 Iss 65,3,65,sim_notes-and-queries_1917-03-17_3_64,sim_notes-and-queries_1917-03-31_3_66,
sim_notes-and-queries_1917-03-31_3_66,1917-03-31,Notes and Queries  1917-03-31: Vol 3 Iss 66,3,66,sim_notes-and-queries_1917-03-24_3_65,sim_notes-and-queries_1917-04-14_3_67,
sim_notes-and-queries_1917-04-14_3_67,1917-04-14,Notes and Queries  1917-04-14: Vol 3 Iss 67,3,67,sim_notes-and-queries_1917-03-31_3_66,sim_notes-and-queries_1917-05_3_68,
sim_notes-and-queries_1917-05_3_68,1917-05,Notes and Queries  1917-05: Vol 3 Iss 68,3,68,sim_notes-and-queries_1917-04-14_3_67,sim_notes-and-queries_1917-06_3_69,
sim_notes-and-queries_1917-06_3_69,1917-06,Notes and Queries  1917-06: Vol 3 Iss 69,3,69,sim_notes-and-queries_1917-05_3_68,sim_notes-and-queries_1917-07_3_70,
sim_notes-and-queries_1917-07_3_70,1917-07,Notes and Queries  1917-07: Vol 3 Iss 70,3,70,sim_notes-and-queries_1917-06_3_69,sim_notes-and-queries_1917-08_3_71,
sim_notes-and-queries_1917-08_3_71,1917-08,Notes and Queries  1917-08: Vol 3 Iss 71,3,71,sim_notes-and-queries_1917-07_3_70,sim_notes-and-queries_1917-09_3_72,
sim_notes-and-queries_1917-09_3_72,1917-09,Notes and Queries  1917-09: Vol 3 Iss 72,3,72,sim_notes-and-queries_1917-08_3_71,sim_notes-and-queries_1917-10_3_73,
sim_notes-and-queries_1917-10_3_73,1917-10,Notes and Queries  1917-10: Vol 3 Iss 73,3,73,sim_notes-and-queries_1917-09_3_72,sim_notes-and-queries_1917-11_3_74,
sim_notes-and-queries_1917-11_3_74,1917-11,Notes and Queries  1917-11: Vol 3 Iss 74,3,74,sim_notes-and-queries_1917-10_3_73,sim_notes-and-queries_1917-12_3_75,
sim_notes-and-queries_1917-12_3_75,1917-12,Notes and Queries  1917-12: Vol 3 Iss 75,3,75,sim_notes-and-queries_1917-11_3_74,sim_notes-and-queries_1918_4_index,
sim_notes-and-queries_1917_3_index,1917,Notes and Queries  1917: Vol 3 Index,3,Index,sim_notes-and-queries_1916-12-30_2_53,sim_notes-and-queries_1917-01-06_3_54,
sim_notes-and-queries_1918-01_4_76,1918-01,Notes and Queries  1918-01: Vol 4 Iss 76,4,76,sim_notes-and-queries_1918_4_index,sim_notes-and-queries_1918-02_4_77,
sim_notes-and-queries_1918-02_4_77,1918-02,Notes and Queries  1918-02: Vol 4 Iss 77,4,77,sim_notes-and-queries_1918-01_4_76,sim_notes-and-queries_1918-03_4_78,
sim_notes-and-queries_1918-03_4_78,1918-03,Notes and Queries  1918-03: Vol 4 Iss 78,4,78,sim_notes-and-queries_1918-02_4_77,sim_notes-and-queries_1918-04_4_79,
sim_notes-and-queries_1918-04_4_79,1918-04,Notes and Queries  1918-04: Vol 4 Iss 79,4,79,sim_notes-and-queries_1918-03_4_78,sim_notes-and-queries_1918-05_4_80,
sim_notes-and-queries_1918-05_4_80,1918-05,Notes and Queries  1918-05: Vol 4 Iss 80,4,80,sim_notes-and-queries_1918-04_4_79,sim_notes-and-queries_1918-06_4_81,
sim_notes-and-queries_1918-06_4_81,1918-06,Notes and Queries  1918-06: Vol 4 Iss 81,4,81,sim_notes-and-queries_1918-05_4_80,sim_notes-and-queries_1918-07_4_82,
sim_notes-and-queries_1918-07_4_82,1918-07,Notes and Queries  1918-07: Vol 4 Iss 82,4,82,sim_notes-and-queries_1918-06_4_81,sim_notes-and-queries_1918-08_4_83,
sim_notes-and-queries_1918-08_4_83,1918-08,Notes and Queries  1918-08: Vol 4 Iss 83,4,83,sim_notes-and-queries_1918-07_4_82,sim_notes-and-queries_1918-09_4_84,
sim_notes-and-queries_1918-09_4_84,1918-09,Notes and Queries  1918-09: Vol 4 Iss 84,4,84,sim_notes-and-queries_1918-08_4_83,sim_notes-and-queries_1918-10_4_85,
sim_notes-and-queries_1918-10_4_85,1918-10,Notes and Queries  1918-10: Vol 4 Iss 85,4,85,sim_notes-and-queries_1918-09_4_84,sim_notes-and-queries_1918-11_4_86,
sim_notes-and-queries_1918-11_4_86,1918-11,Notes and Queries  1918-11: Vol 4 Iss 86,4,86,sim_notes-and-queries_1918-10_4_85,sim_notes-and-queries_1918-12_4_87,
sim_notes-and-queries_1918-12_4_87,1918-12,Notes and Queries  1918-12: Vol 4 Iss 87,4,87,sim_notes-and-queries_1918-11_4_86,sim_notes-and-queries_1919_5_index,
sim_notes-and-queries_1918_4_index,1918,Notes and Queries  1918: Vol 4 Index,4,Index,sim_notes-and-queries_1917-12_3_75,sim_notes-and-queries_1918-01_4_76,
sim_notes-and-queries_1919-01_5_88,1919-01,Notes and Queries  1919-01: Vol 5 Iss 88,5,88,sim_notes-and-queries_1919_5_index,sim_notes-and-queries_1919-02_5_89,
sim_notes-and-queries_1919-02_5_89,1919-02,Notes and Queries  1919-02: Vol 5 Iss 89,5,89,sim_notes-and-queries_1919-01_5_88,sim_notes-and-queries_1919-03_5_90,
sim_notes-and-queries_1919-03_5_90,1919-03,Notes and Queries  1919-03: Vol 5 Iss 90,5,90,sim_notes-and-queries_1919-02_5_89,sim_notes-and-queries_1919-04_5_91,
sim_notes-and-queries_1919-04_5_91,1919-04,Notes and Queries  1919-04: Vol 5 Iss 91,5,91,sim_notes-and-queries_1919-03_5_90,sim_notes-and-queries_1919-05_5_92,
sim_notes-and-queries_1919-05_5_92,1919-05,Notes and Queries  1919-05: Vol 5 Iss 92,5,92,sim_notes-and-queries_1919-04_5_91,sim_notes-and-queries_1919-06_5_93,
sim_notes-and-queries_1919-06_5_93,1919-06,Notes and Queries  1919-06: Vol 5 Iss 93,5,93,sim_notes-and-queries_1919-05_5_92,sim_notes-and-queries_1919-07_5_94,
sim_notes-and-queries_1919-07_5_94,1919-07,Notes and Queries  1919-07: Vol 5 Iss 94,5,94,sim_notes-and-queries_1919-06_5_93,sim_notes-and-queries_1919-08_5_95,
sim_notes-and-queries_1919-08_5_95,1919-08,Notes and Queries  1919-08: Vol 5 Iss 95,5,95,sim_notes-and-queries_1919-07_5_94,sim_notes-and-queries_1919-09_5_96,
sim_notes-and-queries_1919-09_5_96,1919-09,Notes and Queries  1919-09: Vol 5 Iss 96,5,96,sim_notes-and-queries_1919-08_5_95,sim_notes-and-queries_1919-10_5_97,
sim_notes-and-queries_1919-10_5_97,1919-10,Notes and Queries  1919-10: Vol 5 Iss 97,5,97,sim_notes-and-queries_1919-09_5_96,sim_notes-and-queries_1919-11_5_98,
sim_notes-and-queries_1919-11_5_98,1919-11,Notes and Queries  1919-11: Vol 5 Iss 98,5,98,sim_notes-and-queries_1919-10_5_97,sim_notes-and-queries_1919-12_5_99,
sim_notes-and-queries_1919-12_5_99,1919-12,Notes and Queries  1919-12: Vol 5 Iss 99,5,99,sim_notes-and-queries_1919-11_5_98,sim_notes-and-queries_1920_6_index,
sim_notes-and-queries_1919_5_index,1919,Notes and Queries  1919: Vol 5 Index,5,Index,sim_notes-and-queries_1918-12_4_87,sim_notes-and-queries_1919-01_5_88,
sim_notes-and-queries_1920-01_6_100,1920-01,Notes and Queries  1920-01: Vol 6 Iss 100,6,100,sim_notes-and-queries_1920_6_index,sim_notes-and-queries_1920-02_6_101,
sim_notes-and-queries_1920-02_6_101,1920-02,Notes and Queries  1920-02: Vol 6 Iss 101,6,101,sim_notes-and-queries_1920-01_6_100,sim_notes-and-queries_1920-03_6_102,
sim_notes-and-queries_1920-03_6_102,1920-03,Notes and Queries  1920-03: Vol 6 Iss 102,6,102,sim_notes-and-queries_1920-02_6_101,sim_notes-and-queries_1920-04-03_6_103,
sim_notes-and-queries_1920-04-03_6_103,1920-04-03,Notes and Queries  1920-04-03: Vol 6 Iss 103,6,103,sim_notes-and-queries_1920-03_6_102,sim_notes-and-queries_1920-04-10_6_104,
sim_notes-and-queries_1920-04-10_6_104,1920-04-10,Notes and Queries  1920-04-10: Vol 6 Iss 104,6,104,sim_notes-and-queries_1920-04-03_6_103,sim_notes-and-queries_1920-04-17_6_105,
sim_notes-and-queries_1920-04-17_6_105,1920-04-17,Notes and Queries  1920-04-17: Vol 6 Iss 105,6,105,sim_notes-and-queries_1920-04-10_6_104,sim_notes-and-queries_1920-04-24_6_106,
sim_notes-and-queries_1920-04-24_6_106,1920-04-24,Notes and Queries  1920-04-24: Vol 6 Iss 106,6,106,sim_notes-and-queries_1920-04-17_6_105,sim_notes-and-queries_1920-05-01_6_107,
sim_notes-and-queries_1920-05-01_6_107,1920-05-01,Notes and Queries  1920-05-01: Vol 6 Iss 107,6,107,sim_notes-and-queries_1920-04-24_6_106,sim_notes-and-queries_1920-05-08_6_108,
sim_notes-and-queries_1920-05-08_6_108,1920-05-08,Notes and Queries  1920-05-08: Vol 6 Iss 108,6,108,sim_notes-and-queries_1920-05-01_6_107,sim_notes-and-queries_1920-05-15_6_109,
sim_notes-and-queries_1920-05-15_6_109,1920-05-15,Notes and Queries  1920-05-15: Vol 6 Iss 109,6,109,sim_notes-and-queries_1920-05-08_6_108,sim_notes-and-queries_1920-05-22_6_110,
sim_notes-and-queries_1920-05-22_6_110,1920-05-22,Notes and Queries  1920-05-22: Vol 6 Iss 110,6,110,sim_notes-and-queries_1920-05-15_6_109,sim_notes-and-queries_1920-05-29_6_111,
sim_notes-and-queries_1920-05-29_6_111,1920-05-29,Notes and Queries  1920-05-29: Vol 6 Iss 111,6,111,sim_notes-and-queries_1920-05-22_6_110,sim_notes-and-queries_1920-06-05_6_112,
sim_notes-and-queries_1920-06-05_6_112,1920-06-05,Notes and Queries  1920-06-05: Vol 6 Iss 112,6,112,sim_notes-and-queries_1920-05-29_6_111,sim_notes-and-queries_1920-06-12_6_113,
sim_notes-and-queries_1920-06-12_6_113,1920-06-12,Notes and Queries  1920-06-12: Vol 6 Iss 113,6,113,sim_notes-and-queries_1920-06-05_6_112,sim_notes-and-queries_1920-06-19_6_114,
sim_notes-and-queries_1920-06-19_6_114,1920-06-19,Notes and Queries  1920-06-19: Vol 6 Iss 114,6,114,sim_notes-and-queries_1920-06-12_6_113,sim_notes-and-queries_1920-06-26_6_115,
sim_notes-and-queries_1920-06-26_6_115,1920-06-26,Notes and Queries  1920-06-26: Vol 6 Iss 115,6,115,sim_notes-and-queries_1920-06-19_6_114,sim_notes-and-queries_1920_7_index,
sim_notes-and-queries_1920-07-03_7_116,1920-07-03,Notes and Queries  1920-07-03: Vol 7 Iss 116,7,116,sim_notes-and-queries_1920_7_index,sim_notes-and-queries_1920-07-10_7_117,
sim_notes-and-queries_1920-07-10_7_117,1920-07-10,Notes and Queries  1920-07-10: Vol 7 Iss 117,7,117,sim_notes-and-queries_1920-07-03_7_116,sim_notes-and-queries_1920-07-17_7_118,
sim_notes-and-queries_1920-07-17_7_118,1920-07-17,Notes and Queries  1920-07-17: Vol 7 Iss 118,7,118,sim_notes-and-queries_1920-07-10_7_117,sim_notes-and-queries_1920-07-24_7_119,
sim_notes-and-queries_1920-07-24_7_119,1920-07-24,Notes and Queries  1920-07-24: Vol 7 Iss 119,7,119,sim_notes-and-queries_1920-07-17_7_118,sim_notes-and-queries_1920-07-31_7_120,
sim_notes-and-queries_1920-07-31_7_120,1920-07-31,Notes and Queries  1920-07-31: Vol 7 Iss 120,7,120,sim_notes-and-queries_1920-07-24_7_119,sim_notes-and-queries_1920-08-07_7_121,
sim_notes-and-queries_1920-08-07_7_121,1920-08-07,Notes and Queries  1920-08-07: Vol 7 Iss 121,7,121,sim_notes-and-queries_1920-07-31_7_120,sim_notes-and-queries_1920-08-14_7_122,
sim_notes-and-queries_1920-08-14_7_122,1920-08-14,Notes and Queries  1920-08-14: Vol 7 Iss 122,7,122,sim_notes-and-queries_1920-08-07_7_121,sim_notes-and-queries_1920-08-21_7_123,
sim_notes-and-queries_1920-08-21_7_123,1920-08-21,Notes and Queries  1920-08-21: Vol 7 Iss 123,7,123,sim_notes-and-queries_1920-08-14_7_122,sim_notes-and-queries_1920-08-28_7_124,
sim_notes-and-queries_1920-08-28_7_124,1920-08-28,Notes and Queries  1920-08-28: Vol 7 Iss 124,7,124,sim_notes-and-queries_1920-08-21_7_123,sim_notes-and-queries_1920-09-04_7_125,
sim_notes-and-queries_1920-09-04_7_125,1920-09-04,Notes and Queries  1920-09-04: Vol 7 Iss 125,7,125,sim_notes-and-queries_1920-08-28_7_124,sim_notes-and-queries_1920-09-11_7_126,
sim_notes-and-queries_1920-09-11_7_126,1920-09-11,Notes and Queries  1920-09-11: Vol 7 Iss 126,7,126,sim_notes-and-queries_1920-09-04_7_125,sim_notes-and-queries_1920-09-18_7_127,
sim_notes-and-queries_1920-09-18_7_127,1920-09-18,Notes and Queries  1920-09-18: Vol 7 Iss 127,7,127,sim_notes-and-queries_1920-09-11_7_126,sim_notes-and-queries_1920-09-25_7_128,
sim_notes-and-queries_1920-09-25_7_128,1920-09-25,Notes and Queries  1920-09-25: Vol 7 Iss 128,7,128,sim_notes-and-queries_1920-09-18_7_127,sim_notes-and-queries_1920-10-02_7_129,
sim_notes-and-queries_1920-10-02_7_129,1920-10-02,Notes and Queries  1920-10-02: Vol 7 Iss 129,7,129,sim_notes-and-queries_1920-09-25_7_128,sim_notes-and-queries_1920-10-09_7_130,
sim_notes-and-queries_1920-10-09_7_130,1920-10-09,Notes and Queries  1920-10-09: Vol 7 Iss 130,7,130,sim_notes-and-queries_1920-10-02_7_129,sim_notes-and-queries_1920-10-16_7_131,
sim_notes-and-queries_1920-10-16_7_131,1920-10-16,Notes and Queries  1920-10-16: Vol 7 Iss 131,7,131,sim_notes-and-queries_1920-10-09_7_130,sim_notes-and-queries_1920-10-23_7_132,
sim_notes-and-queries_1920-10-23_7_132,1920-10-23,Notes and Queries  1920-10-23: Vol 7 Iss 132,7,132,sim_notes-and-queries_1920-10-16_7_131,sim_notes-and-queries_1920-10-30_7_133,
